date,open,high,low,close,volume
22/10/2018,53.31,54.1759,53.1039,53.5186,115168328
23/10/2018,52.3495,54.1493,52.0755,54.0231,155071384
24/10/2018,53.9916,54.387,52.0367,52.1701,163700652
25/10/2018,52.8055,53.6957,52.5727,53.3125,119423072
26/10/2018,52.3665,53.4071,51.5831,52.4635,189033500
29/10/2018,53.1645,53.2858,49.9871,51.4788,183742080
30/10/2018,51.2144,52.1919,50.7584,51.7359,146639960
31/10/2018,52.6042,53.4701,52.5412,53.0845,153435732
01/11/2018,53.1306,53.9334,52.5872,53.8994,233292720
02/11/2018,50.8263,51.8208,49.827,50.3243,365314616
05/11/2018,49.5529,49.5748,48.0661,48.8956,264654676
06/11/2018,48.9757,49.6548,48.9199,49.4244,127531524
07/11/2018,49.958,50.95,49.5117,50.9234,133697736
08/11/2018,51.109,51.143,50.3228,50.7463,101450544
09/11/2018,50.0307,50.1427,49.2275,49.7678,137463000
12/11/2018,48.4364,48.6433,47.1683,47.2608,204542072
13/11/2018,46.6426,47.9934,46.5988,46.7886,187531744
14/11/2018,47.1951,47.3363,45.2552,45.467,243203828
15/11/2018,45.854,46.7253,45.4913,46.589,185915204
16/11/2018,46.3675,47.4554,46.1144,47.105,147713012
19/11/2018,46.2458,46.4162,45.0264,45.2382,167683488
20/11/2018,43.4151,44.1696,42.719,43.0768,271300988
21/11/2018,43.7461,43.8776,42.9721,43.0281,124496840
23/11/2018,42.5803,42.9831,41.889,41.9352,94495888
26/11/2018,42.4099,42.5827,41.4411,42.5024,179994080
27/11/2018,41.7454,42.5389,41.5921,42.4099,165549508
28/11/2018,43.0159,44.1258,42.5778,44.0406,184250156
29/11/2018,44.4593,44.4934,43.252,43.7023,167079968
30/11/2018,43.8824,43.8922,43.089,43.4662,158126196
03/12/2018,44.8974,45.0142,44.1064,44.985,163192008
04/12/2018,44.0431,44.3936,42.904,43.0062,165377128
06/12/2018,41.8062,42.5413,41.4801,42.5267,172393640
07/12/2018,42.2273,42.4707,40.9641,41.0103,169126524
10/12/2018,40.1609,41.3998,39.7544,41.2805,248103976
11/12/2018,41.7819,41.8135,40.6477,41.0444,189126660
12/12/2018,41.4752,41.8452,41.1393,41.1588,142510696
13/12/2018,41.4971,42.0034,41.2683,41.6091,127591308
14/12/2018,41.1345,41.1539,40.229,40.2777,162814840
17/12/2018,40.2704,40.9763,39.6083,39.9029,177151688
18/12/2018,40.2534,40.7767,40.0124,40.4213,135366072
19/12/2018,40.4043,40.7572,38.7224,39.1605,196189188
20/12/2018,39.0412,39.4574,37.7999,38.1723,259091840
21/12/2018,38.1796,38.496,36.4198,36.6876,382977536
24/12/2018,36.0596,36.8871,35.6799,35.7383,148676928
26/12/2018,36.0961,38.2697,35.7115,38.255,234330176
27/12/2018,37.9313,38.1577,36.5269,38.0068,212468260
28/12/2018,38.3354,38.5836,37.6173,38.0263,169165696
31/12/2018,38.5861,38.7881,38.0871,38.3938,140013864
02/01/2019,37.7001,38.664,37.5395,38.4376,148158948
03/01/2019,35.0446,35.4681,34.5627,34.6089,365248780
04/01/2019,35.1785,36.1569,35.0008,36.0864,234428280
07/01/2019,36.1935,36.2251,35.5119,36.006,219111056
08/01/2019,36.4028,36.9529,36.1496,36.6924,164101256
09/01/2019,36.8239,37.6125,36.4198,37.3155,180396324
10/01/2019,37.1184,37.4762,36.7192,37.4348,143122680
11/01/2019,37.2109,37.4105,36.8774,37.0673,108092964
14/01/2019,36.7168,36.819,36.32,36.5099,129756744
15/01/2019,36.5756,37.335,36.522,37.2571,114841296
16/01/2019,37.2595,37.9411,37.2401,37.7123,122278824
17/01/2019,37.5322,38.3743,37.3034,37.9362,119284640
18/01/2019,38.3354,38.4279,37.9655,38.1699,135004092
22/01/2019,38.0701,38.148,37.1476,37.3131,121575880
23/01/2019,37.52,37.7609,36.9237,37.464,92522280
24/01/2019,37.5102,37.6003,36.9334,37.1671,101766196
25/01/2019,37.8437,38.4887,37.5614,38.3987,134191572
28/01/2019,37.9192,38.0506,37.4007,38.0433,104768232
29/01/2019,38.0311,38.4887,37.5102,37.649,166348956
30/01/2019,39.7349,40.4408,38.9998,40.2217,244439120
31/01/2019,40.431,41.1345,40.0538,40.5114,162958596
01/02/2019,40.6379,41.1296,40.3872,40.5308,130672552
04/02/2019,40.7475,41.7807,40.7158,41.6821,125982328
05/02/2019,42.074,42.6143,41.9499,42.3953,144406512
06/02/2019,42.5097,42.7336,42.0723,42.4099,112958364
07/02/2019,41.962,42.3369,41.4606,41.6067,126966760
08/02/2019,41.3082,41.7164,41.1689,41.6553,95279864
11/02/2019,41.8118,41.8509,41.3718,41.4158,83973700
12/02/2019,41.5796,41.7996,41.4818,41.7727,89134092
13/02/2019,41.8949,42.1613,41.5356,41.5991,89960932
14/02/2019,41.4842,41.8635,41.4036,41.7507,87342988
15/02/2019,41.8607,41.9707,41.494,41.6578,98507256
19/02/2019,41.4842,41.9071,41.4304,41.7824,75891304
20/02/2019,41.846,42.3667,41.7971,42.0513,104457448
21/02/2019,41.9951,42.1344,41.6284,41.8142,68998680
22/02/2019,41.9413,42.2884,41.8924,42.2811,75652616
25/02/2019,42.572,42.99,42.5207,42.5891,87493432
26/02/2019,42.462,42.8507,42.3308,42.6135,68280844
27/02/2019,42.3398,42.7773,42.2224,42.7455,111341556
28/02/2019,42.6111,42.7553,42.2689,42.3251,112861664
01/03/2019,42.6013,42.814,42.2616,42.77,103544668
04/03/2019,42.946,43.4495,42.5255,42.9851,109744812
05/03/2019,43.0071,43.0218,42.6649,42.9069,78949676
06/03/2019,42.6967,42.8971,42.5182,42.66,83241536
07/03/2019,42.5011,42.6404,42.0489,42.1662,99185496
08/03/2019,41.6333,42.3055,41.4329,42.2664,95997432
11/03/2019,42.8971,43.7844,42.8629,43.7306,128044136
12/03/2019,43.9995,44.6522,43.8455,44.222,129870336
13/03/2019,44.5495,44.8062,44.2244,44.4175,124130096
14/03/2019,44.9529,45.0017,44.6253,44.9113,94318032
15/03/2019,45.1851,45.7913,44.9137,45.4955,156171648
18/03/2019,45.4173,46.0504,45.4148,45.96,104879328
19/03/2019,46.0406,46.1971,45.4466,45.5957,126585476
20/03/2019,45.5224,46.3193,45.1557,45.9942,124140924
21/03/2019,46.4488,47.9913,46.3975,47.6882,204136948
22/03/2019,47.7493,48.3237,46.6346,46.7006,169630664
25/03/2019,46.8131,46.9279,45.6128,46.136,175381172
26/03/2019,46.8507,47.1479,45.1191,45.6593,199202152
27/03/2019,46.1384,46.3853,45.6006,46.07,119393708
28/03/2019,46.1873,46.3362,45.8402,46.1311,83121452
29/03/2019,46.4024,46.4635,46.0871,46.4317,94255844
01/04/2019,46.8448,46.8546,46.048,46.7471,111447856
02/04/2019,46.7104,47.5342,46.7006,47.4266,91062928
03/04/2019,47.2384,48.0328,47.2139,47.7517,93087320
04/04/2019,47.6148,48.001,47.2115,47.8348,76457100
05/04/2019,48.0206,48.1795,47.8935,48.155,74106576
08/04/2019,48.0133,48.9446,47.9937,48.9128,103526788
09/04/2019,48.9666,49.585,48.7001,48.7661,143072948
10/04/2019,48.5657,49.0693,48.4435,49.0399,86781152
11/04/2019,49.0961,49.1328,48.5078,48.6317,83603232
12/04/2019,48.6928,48.9226,47.9619,48.6121,111042672
15/04/2019,48.5413,48.8517,48.4019,48.7001,70146584
16/04/2019,48.7564,49.2233,48.5364,48.705,102785540
17/04/2019,48.7759,49.7146,48.5486,49.6535,115627120
18/04/2019,49.651,49.9028,49.5044,49.8319,96783064
22/04/2019,49.5801,50.0959,49.4604,49.9957,77758180
23/04/2019,49.9712,50.7828,49.8417,50.7168,93291964
24/04/2019,50.6875,50.9612,50.6117,50.6386,70162436
25/04/2019,50.5579,50.7852,50.1399,50.179,74172824
26/04/2019,50.0861,50.1106,49.4066,49.9395,74596408
29/04/2019,49.9639,50.3477,49.8319,50.0152,88818864
30/04/2019,49.6364,49.7195,48.6708,49.0521,186139692
01/05/2019,51.3035,52.6308,51.1446,51.4599,259309312
02/05/2019,51.2937,51.9806,50.8757,51.125,127985296
03/05/2019,51.5503,51.7826,51.389,51.7606,83569512
06/05/2019,49.937,51.0492,49.7439,50.9612,129772452
07/05/2019,50.3257,50.7015,49.09,49.5875,155054792
08/05/2019,49.3528,50.1937,49.3161,49.5972,105358016
09/05/2019,48.9861,49.299,48.0719,49.0644,139634428
10/05/2019,48.4459,48.7971,47.3051,48.3873,164834848
13/05/2019,46.0634,46.4977,44.8707,45.575,229722492
14/05/2019,45.7443,46.5517,45.4989,46.2965,146118708
15/05/2019,45.71,47.0548,45.6486,46.8511,106178872
16/05/2019,46.6032,47.2312,46.3407,46.6449,132125456
17/05/2019,45.8719,46.8462,45.8302,46.3799,131516360
20/05/2019,45.0351,45.2386,44.241,44.9296,154449160
21/05/2019,45.4523,46.1345,45.3247,45.791,113459392
22/05/2019,45.3149,45.5726,44.7971,44.8536,118994224
23/05/2019,44.1223,44.3039,43.6339,44.0879,146118944
24/05/2019,44.2204,44.6965,43.8327,43.9186,94858744
28/05/2019,43.9063,44.3161,43.6585,43.737,111792640
29/05/2019,43.2928,44.0118,43.1898,43.5284,113924660
30/05/2019,43.6683,43.9824,43.3542,43.7542,84873648
31/05/2019,43.2462,43.6781,42.9419,42.9615,108174336
03/06/2019,43.0916,43.6609,41.7836,42.5272,161584276
04/06/2019,43.0523,44.1296,42.8266,44.083,123871844
05/06/2019,45.2216,45.3959,44.4511,44.7947,119093708
06/06/2019,44.9272,45.5137,44.6987,45.4523,90105244
07/06/2019,45.7689,47.0965,45.5873,46.6621,122737572
10/06/2019,47.0695,47.9431,47.0229,47.2584,104883404
11/06/2019,47.8179,48.0977,47.5087,47.8057,107731528
12/06/2019,47.5946,48.0903,47.456,47.6535,73012756
13/06/2019,47.7787,48.2916,47.5087,47.6437,86698500
14/06/2019,47.0045,47.5054,46.6989,47.2977,75045896
17/06/2019,47.337,47.8425,47.1578,47.5799,58676576
18/06/2019,48.11,49.1504,47.9038,48.6989,106204016
19/06/2019,49.0008,49.0498,48.4192,48.5566,84496940
20/06/2019,49.1701,49.229,48.5958,48.9468,86055952
21/06/2019,48.7848,49.2879,48.6253,48.7799,191202356
24/06/2019,48.721,49.1185,48.6302,48.7308,72881684
25/06/2019,48.694,48.8977,47.9235,47.9922,84281336
26/06/2019,48.532,49.3222,48.429,49.0302,104270048
27/06/2019,49.1504,49.4646,48.9738,49.0155,83598868
28/06/2019,48.7554,48.9554,48.3554,48.5689,124442568
01/07/2019,49.8572,50.1811,49.2388,49.4596,109266956
02/07/2019,49.4253,49.8479,49.413,49.7492,67740868
03/07/2019,49.8842,50.1688,49.7394,50.1615,45448180
05/07/2019,49.9014,50.3259,49.7909,50.1173,69062072
08/07/2019,49.2781,49.4228,48.6891,49.0842,101354512
09/07/2019,48.883,49.4498,48.7873,49.3836,82312060
10/07/2019,49.5333,49.9946,49.4621,49.8719,71588552
11/07/2019,49.8915,50.1566,49.4989,49.5087,80767368
12/07/2019,49.6805,50.0609,49.6192,49.8891,70380848
15/07/2019,50.083,50.5198,50.0609,50.3578,67789680
16/07/2019,50.2056,50.5787,49.9382,50.1836,67467264
17/07/2019,50.0731,50.3287,49.8817,49.9014,56429800
18/07/2019,50.0609,50.5222,49.9872,50.4682,74328644
19/07/2019,50.5001,50.6744,49.6584,49.7149,83717228
22/07/2019,49.975,50.8535,49.9652,50.851,89111728
23/07/2019,51.1553,51.2658,50.8682,51.2486,73420840
24/07/2019,50.9615,51.3247,50.8388,51.2069,59966268
25/07/2019,51.2609,51.3467,50.7308,50.802,55638248
26/07/2019,50.9148,51.467,50.8314,50.9786,70475496
29/07/2019,51.1553,51.6903,51.1504,51.4547,86693556
30/07/2019,51.229,51.5725,50.8731,51.2339,135742872
31/07/2019,53.1087,54.3234,51.8523,52.2792,277125444
01/08/2019,52.4903,53.5038,50.7341,51.148,216071688
02/08/2019,50.4363,50.6572,49.4793,50.0658,163448488
05/08/2019,48.586,48.7477,47.2584,47.4449,209571876
06/08/2019,48.1738,48.6049,47.6167,48.3431,143299148
07/08/2019,47.9529,48.9713,47.5627,48.8437,133457600
08/08/2019,49.1284,49.9455,48.9296,49.921,108038092
09/08/2019,49.5875,49.9472,49.0924,49.5112,98478984
12/08/2019,49.1737,49.7727,49.0579,49.3855,89927556
13/08/2019,49.5186,52.2578,49.4718,51.4769,190159144
14/08/2019,50.0457,50.8537,49.9046,49.9447,146189772
15/08/2019,50.1196,50.5335,49.186,49.6959,111533452
16/08/2019,50.3216,51.0311,50.2132,50.8685,115254496
19/08/2019,51.8834,52.4033,51.7368,51.8169,97727660
20/08/2019,51.9474,52.5559,51.8095,51.8194,107678116
21/08/2019,52.4672,52.6298,52.1256,52.381,86258988
22/08/2019,52.5165,52.8232,51.9154,52.3367,89071276
23/08/2019,51.5903,52.2359,49.5136,49.9176,187531372
26/08/2019,50.7108,51.0385,50.5131,50.866,104264520
27/08/2019,51.2035,51.3735,50.1369,50.2921,103589376
28/08/2019,50.2773,50.6763,50.0851,50.6295,63830528
29/08/2019,51.3612,51.5632,50.9067,51.4868,84030608
30/08/2019,51.7701,51.8415,51.0409,51.4203,84650244
03/09/2019,50.8512,50.9867,50.3068,50.6714,80238296
04/09/2019,51.3341,51.6026,51.0705,51.5311,76867280
05/09/2019,52.2233,52.7086,52.1026,52.5387,95787936
06/09/2019,52.7283,52.8195,52.349,52.5337,76928340
09/09/2019,52.9229,53.3171,51.9943,52.7579,109237604
10/09/2019,52.6815,53.4008,52.1519,53.3811,127111724
11/09/2019,53.7186,55.1079,53.6349,55.0784,177158584
12/09/2019,55.3765,55.7755,54.8986,54.954,128906676
13/09/2019,54.194,54.3886,53.46,53.8861,159053184
16/09/2019,53.6349,54.2261,53.593,54.1694,84632564
17/09/2019,54.1842,54.396,53.9773,54.3665,73545872
18/09/2019,54.4552,54.8961,54.0561,54.8764,102572372
19/09/2019,54.6892,55.1203,54.2852,54.4305,88751504
20/09/2019,54.534,54.8247,53.5715,53.6349,231908376
23/09/2019,53.9354,54.1546,53.6151,53.8787,77678592
24/09/2019,54.4539,54.8074,53.5018,53.6225,125737468
25/09/2019,53.8368,54.5635,53.4896,54.4478,89924024
26/09/2019,54.194,54.4256,53.9058,54.1669,76353248
27/09/2019,54.3271,54.4305,53.5243,53.9034,101445140
30/09/2019,54.4157,55.3223,54.3886,55.172,105274332
01/10/2019,55.443,56.2189,55.2286,55.3247,144748652
02/10/2019,54.9478,55.0759,53.6841,53.9378,143069028
03/10/2019,53.8073,54.4305,52.9949,54.396,121410744
04/10/2019,55.5834,56.0391,55.1523,55.9209,139022212
07/10/2019,55.7386,56.6402,55.6326,55.9332,123557076
08/10/2019,55.6277,56.1795,55.2607,55.2779,117130800
09/10/2019,55.9258,56.113,55.5834,55.9258,76117696
10/10/2019,56.1475,56.7658,55.9923,56.6796,115851936
11/10/2019,57.3841,58.5394,57.2258,58.1872,167960840
14/10/2019,57.8644,58.6612,57.8078,58.1034,97653936
15/10/2019,58.2315,58.5419,57.8595,57.9679,92161932
16/10/2019,57.4876,57.9482,57.4457,57.7339,77146776
17/10/2019,57.9113,58.1724,57.5245,57.9581,69091588
18/10/2019,57.7881,58.5246,57.7142,58.2364,96992092
21/10/2019,58.5099,59.3646,58.4606,59.2464,87246268
22/10/2019,59.4065,59.6627,59.0276,59.1109,90736004
23/10/2019,59.6381,59.9189,59.4213,59.9041,79730180
24/10/2019,60.2317,60.3032,59.5654,60.0027,71665020
25/10/2019,59.8992,60.7786,59.8302,60.7417,73477184
28/10/2019,60.9486,61.3994,60.7761,61.3501,96572964
29/10/2019,61.3304,61.5225,59.7539,59.9312,142839468
30/10/2019,60.2933,60.4263,59.4188,59.9238,124522088
31/10/2019,60.9042,61.3797,58.4458,61.2787,139162080
01/11/2019,61.4708,63.0449,61.3772,63.0178,151125336
04/11/2019,63.3898,63.5166,62.9094,63.4317,103271808
05/11/2019,63.3208,63.6016,63.141,63.3405,79897708
06/11/2019,63.2518,63.4292,62.9057,63.3676,75864496
07/11/2019,63.9263,64.3241,63.7706,64.0968,94940332
08/11/2019,63.9139,64.3463,63.4593,64.2722,70081980
11/11/2019,63.8176,64.8478,63.8126,64.7811,82029836
12/11/2019,64.6205,64.9269,64.4649,64.7218,87388904
13/11/2019,64.5168,65.4186,64.502,65.342,103270372
14/11/2019,65.1641,65.4433,64.7564,64.8899,89582224
15/11/2019,65.1468,65.6656,64.9813,65.6607,100374664
18/11/2019,65.6706,66.0733,65.2827,65.9918,86803588
19/11/2019,66.1894,66.2141,65.5699,65.7916,76278388
20/11/2019,65.6063,65.7405,64.3364,65.0257,106439676
21/11/2019,65.1493,65.2271,64.5291,64.7342,121395112
22/11/2019,64.8775,65.0233,64.4451,64.6774,65325052
25/11/2019,64.9071,65.8287,64.8602,65.8114,84118068
26/11/2019,65.9522,66.0066,64.8553,65.2975,105339528
27/11/2019,65.6162,66.2092,65.5495,66.1746,65544488
29/11/2019,65.8682,66.2141,65.6953,66.0288,46617452
02/12/2019,66.0338,66.2759,65.09,65.2654,94774200
03/12/2019,63.82,64.1215,63.321,64.1017,117509072
04/12/2019,64.502,65.0554,64.4056,64.6675,67241552
05/12/2019,65.174,65.6928,64.9121,65.6162,74645372
06/12/2019,66.0857,66.9553,66.0412,66.8837,106189972
09/12/2019,66.7083,66.9059,65.4507,65.9473,128730580
10/12/2019,66.3624,66.7256,65.6854,66.3327,90529532
11/12/2019,66.4143,66.98,66.3377,66.8985,78893564
12/12/2019,66.1598,67.3407,66.0464,67.069,137748168
13/12/2019,67.069,68.0177,66.938,67.9807,133731224
16/12/2019,68.4377,69.3741,68.4328,69.1444,128324420
17/12/2019,69.0727,69.6163,68.8825,69.2802,114303192
18/12/2019,69.1295,69.6484,68.9615,69.1147,116098748
19/12/2019,69.0554,69.4705,68.9195,69.1839,98507788
20/12/2019,69.7299,69.8337,68.8232,69.0406,276130972
23/12/2019,69.3099,70.229,69.2712,70.1672,98711532
24/12/2019,70.3377,70.3871,69.9003,70.2339,48478856
26/12/2019,70.3698,71.6447,70.3402,71.6274,93336016
27/12/2019,71.9263,72.6305,71.1851,71.6002,146371744
30/12/2019,71.5162,72.3142,70.4686,72.0252,144238456
31/12/2019,71.6323,72.5588,71.531,72.5514,100990500
02/01/2020,73.1913,74.2685,72.9319,74.2068,135647456
03/01/2020,73.4162,74.2636,73.2556,73.4853,146535512
06/01/2020,72.586,74.1104,72.3291,74.0709,117288824
07/01/2020,74.0808,74.3427,73.4977,73.7225,111510620
08/01/2020,73.4186,75.2173,73.4176,74.9084,132363784
09/01/2020,75.9078,76.6972,75.6521,76.4996,167082252
10/01/2020,76.7392,77.2506,76.1586,76.6725,140869088
13/01/2020,76.9962,78.3377,76.8751,78.3106,120114968
14/01/2020,78.2463,78.4613,77.1271,77.2531,162613828
15/01/2020,77.0481,77.9498,76.4798,76.922,121923528
16/01/2020,77.4779,77.9993,77.1073,77.8856,108829016
17/01/2020,78.1401,78.7503,77.8263,78.7479,137816468
21/01/2020,78.3674,78.8195,78.0734,78.2142,108940156
22/01/2020,78.7108,79.0592,78.397,78.4934,101832460
23/01/2020,78.5478,78.9529,77.9869,78.8714,104471972
24/01/2020,79.1234,79.8844,78.4486,78.6441,146537520
27/01/2020,76.6058,77.0283,75.326,76.3316,161940020
28/01/2020,77.2334,78.6663,77.1321,78.4909,162233944
29/01/2020,80.1611,81.0011,79.4026,80.1339,216599712
30/01/2020,79.1959,80.0722,78.7528,80.0178,126743232
31/01/2020,79.2914,79.7238,76.1685,76.4699,199588384
03/02/2020,75.1827,77.4532,74.6688,76.2599,173985604
04/02/2020,77.9029,78.9727,77.4889,78.7775,136616536
05/02/2020,79.9313,80.2377,78.8022,79.4199,118826872
06/02/2020,79.6966,80.3513,79.1259,80.3489,105425540
07/02/2020,79.8388,80.0939,78.7566,79.2593,117684048
10/02/2020,77.8105,79.6358,77.7288,79.6358,109348860
11/02/2020,80.1435,80.2178,78.9324,79.1553,94323120
12/02/2020,79.6159,81.04,79.6159,81.035,113730292
13/02/2020,80.2896,80.7923,80.0815,80.458,94747568
14/02/2020,80.4233,80.7329,79.9577,80.4778,80113788
18/02/2020,78.1027,79.19,77.917,79.0042,152762180
19/02/2020,79.2519,80.3837,79.2519,80.1484,93983964
20/02/2020,79.9032,80.4035,78.8086,79.3262,100565956
21/02/2020,78.9101,79.3633,76.8991,77.5306,129705660
24/02/2020,73.62,75.3339,71.6313,73.8479,222195312
25/02/2020,74.5339,74.9252,70.8636,71.3465,230673456
26/02/2020,70.9626,73.7736,70.9552,72.4783,198713724
27/02/2020,69.6178,70.8314,67.6019,67.7405,320605524
28/02/2020,63.7136,68.9516,63.4931,67.7009,426884920
02/03/2020,69.9101,74.6553,68.7807,74.0039,341397356
03/03/2020,75.2076,75.2893,70.7818,71.6536,319475408
04/03/2020,73.417,75.1407,72.5972,74.9772,219178272
05/03/2020,73.1891,74.1872,72.1712,72.5452,187572876
06/03/2020,69.8407,72.0251,69.65,71.5818,226176984
09/03/2020,65.3209,68.8724,65.1351,65.9202,282534164
10/03/2020,68.6371,70.9403,66.7127,70.6679,285290080
11/03/2020,68.699,69.6475,67.3294,68.2136,251274092
12/03/2020,63.3866,66.8688,61.4202,61.4772,418474068
13/03/2020,65.6032,69.3256,62.6461,68.8426,370732128
16/03/2020,59.9218,64.1643,59.4389,59.9862,317293276
17/03/2020,61.2988,63.8002,59.0426,62.6238,321976284
18/03/2020,59.3819,61.9155,58.7256,61.0908,300233624
19/03/2020,61.2679,62.6189,60.0853,60.6227,271857020
20/03/2020,61.2171,62.3688,56.467,56.7741,401693384
23/03/2020,56.4868,56.5907,52.6554,55.5679,336752832
24/03/2020,58.5374,61.3434,58.0272,61.1428,287531092
25/03/2020,62.1013,63.9587,60.5039,60.806,296674648
26/03/2020,61.0537,64.0652,61.014,64.0058,252560676
27/03/2020,62.5966,63.3693,61.1849,61.3558,204216612
30/03/2020,62.0988,63.2826,61.7669,63.1068,167976440
31/03/2020,63.3024,65.0088,62.4109,62.978,196157656
01/04/2020,61.0487,61.5985,59.2234,59.6643,174404196
02/04/2020,59.5231,60.7144,58.6712,60.6599,165273044
03/04/2020,60.1324,60.8506,59.1848,59.7881,129880068
06/04/2020,62.1384,65.1624,61.762,65.0039,200351804
07/04/2020,67.0669,67.2898,64.1445,64.251,202137960
08/04/2020,65.0707,66.2174,64.6968,65.8955,164829120
09/04/2020,66.5468,66.8861,65.5562,66.371,162116492
13/04/2020,66.4502,67.7851,65.836,67.6737,131022924
14/04/2020,69.3454,71.3886,68.8625,71.0914,194994688
15/04/2020,69.9398,70.9131,69.5014,70.4425,131154564
16/04/2020,71.1731,71.3756,69.9274,71.0023,157125160
17/04/2020,70.5069,71.0654,68.5677,70.0388,215249912
20/04/2020,68.8377,69.7615,68.5653,68.5851,127949604
21/04/2020,68.4241,68.6643,65.737,66.4651,180991572
22/04/2020,67.7628,68.8253,67.4136,68.3795,114432336
23/04/2020,68.3225,69.7788,68.0749,68.1145,123426528
24/04/2020,68.6519,70.0909,68.6024,70.0809,126508732
27/04/2020,69.7912,70.4698,69.333,70.1305,116821920
28/04/2020,70.6035,70.7893,68.8996,68.9937,109034440
29/04/2020,70.5168,71.7403,70.3088,71.2598,137280816
30/04/2020,71.8121,72.9439,71.4134,72.7631,183063872
01/05/2020,70.8933,74.051,70.7942,71.5917,240616700
04/05/2020,71.6165,72.7359,70.9099,72.6046,133567944
05/05/2020,73.0752,74.5463,72.9266,73.6943,147751180
06/05/2020,74.4126,75.1011,74.0188,74.4547,142333752
07/05/2020,75.0961,75.579,74.7865,75.2249,115215056
08/05/2020,75.8956,77.0652,75.5604,77.0105,134047940
11/05/2020,76.5065,78.7289,76.2929,78.2223,145186952
12/05/2020,78.9226,79.3839,77.2042,77.3284,162301052
13/05/2020,77.5121,78.4557,75.2922,76.3947,200622556
14/05/2020,75.615,76.9261,74.875,76.864,158929076
15/05/2020,74.582,76.4568,74.5472,76.4096,164073664
18/05/2020,77.7654,78.5923,77.0587,78.2099,135372500
19/05/2020,78.2273,79.0939,77.7257,77.758,101729540
20/05/2020,78.637,79.3422,78.5178,79.2702,111504860
21/05/2020,79.1287,79.6824,78.4359,78.6792,102688844
22/05/2020,78.411,79.2702,78.3067,79.1858,81803016
26/05/2020,80.3305,80.5143,78.5923,78.6494,125521816
27/05/2020,78.5029,79.1411,77.7456,78.9921,112945096
28/05/2020,78.6594,80.3156,78.3763,79.0269,133796412
29/05/2020,79.2752,79.747,78.5849,78.9499,153598128
01/06/2020,78.9027,80.045,78.7686,79.9208,81018612
02/06/2020,79.6464,80.3156,79.1957,80.2908,87019260
03/06/2020,80.6186,81.001,80.0326,80.7328,104281476
04/06/2020,80.5515,80.857,79.6551,80.0375,85441932
05/06/2020,80.2933,82.3791,80.2635,82.3171,137250200
08/06/2020,82.0067,82.8385,81.2791,82.8038,95407900
09/06/2020,82.476,85.8208,82.4437,85.4185,147712364
10/06/2020,86.3895,88.0954,85.94,87.6162,165423144
11/06/2020,86.7396,87.1741,83.3054,83.4097,198270700
12/06/2020,85.5998,86.3646,82.9933,84.1298,200146052
15/06/2020,82.7516,85.8382,82.5852,85.1702,138808920
16/06/2020,87.2735,87.7055,85.5998,87.4274,164436052
17/06/2020,88.1898,88.2518,87.1816,87.3058,114406504
18/06/2020,87.2611,87.7676,86.7172,87.3405,94421232
19/06/2020,88.0619,88.5399,85.7066,86.8414,264475808
22/06/2020,87.2437,89.26,87.1965,89.1135,134038636
23/06/2020,90.3874,92.4683,89.9578,91.0156,212155476
24/06/2020,90.6357,91.5768,89.0266,89.409,190982340
25/06/2020,89.5679,90.6357,88.7907,90.596,137522512
26/06/2020,90.4892,90.7151,87.6608,87.8123,205256844
29/06/2020,87.718,89.9338,87.2288,89.8361,129839052
30/06/2020,89.414,90.879,89.3941,90.586,139190968
01/07/2020,90.6655,91.2217,90.365,90.4147,110761816
02/07/2020,91.3434,91.994,90.298,90.4147,115258064
06/07/2020,91.8773,93.3125,91.845,92.8333,118983744
07/07/2020,93.2207,94.0178,92.431,92.5452,112827996
08/07/2020,93.546,94.7329,93.4566,94.7006,117097916
09/07/2020,95.6144,95.6691,94.0351,95.0383,125681428
10/07/2020,94.6932,95.3338,94.0676,95.2742,90257320
13/07/2020,96.6102,99.2821,94.6162,94.8347,191652316
14/07/2020,94.2015,96.6003,93.2455,96.4041,170992476
15/07/2020,98.3236,98.5793,95.8404,97.0671,153227496
16/07/2020,95.9124,96.7492,95.2593,95.8727,110583708
17/07/2020,96.3346,96.4935,95.1948,95.679,92187020
20/07/2020,95.7672,97.8369,95.4158,97.6953,90318028
21/07/2020,98.5048,98.5818,96.0912,96.347,103648916
22/07/2020,96.0415,97.3154,95.9522,96.6176,89006628
23/07/2020,96.3454,96.424,91.3903,92.2199,197004432
24/07/2020,90.375,92.3441,88.5449,91.9915,185438864
27/07/2020,93.0791,94.2661,92.8507,94.1717,117879876
28/07/2020,93.7322,93.9131,92.6197,92.6247,101245172
29/07/2020,93.1189,94.5889,93.0816,94.4002,87272372
30/07/2020,93.5534,95.6492,93.1362,95.5424,126407408
31/07/2020,102.1911,105.6986,100.1462,105.5446,374295468
03/08/2020,107.4716,110.8849,107.1661,108.2041,307269208
04/08/2020,108.3978,110.0441,107.6578,108.9267,172792368
05/08/2020,108.6411,109.6493,108.1644,109.3215,120102788
06/08/2020,109.6617,113.6423,109.0583,113.1357,202428900
07/08/2020,112.6503,113.118,109.7521,110.5681,198045612
10/08/2020,112.0483,113.2175,109.461,112.1752,212403424
11/08/2020,111.4201,111.9314,108.5721,108.8391,185915844
12/08/2020,109.9561,112.72,109.7571,112.4563,164514552
13/08/2020,113.8693,115.4739,113.3693,114.4465,201950304
