date,open,high,low,close,volume
08/11/2017,80.1401,80.5877,79.8448,80.5401,17593880
09/11/2017,80.1115,80.2639,78.959,80.0925,21171550
10/11/2017,79.8067,80.0972,79.2733,79.8829,19397793
13/11/2017,79.6829,79.9496,79.4924,79.9401,14196896
14/11/2017,79.5305,80.102,79.0352,80.0544,18801280
15/11/2017,79.9043,80.1149,79.1576,79.4353,19383102
16/11/2017,79.5501,79.8565,79.397,79.6459,20962750
17/11/2017,79.5693,79.5693,78.7269,78.88,22078993
20/11/2017,78.88,79.0619,78.7364,79.0045,16314978
21/11/2017,79.2055,80.2585,79.2055,80.1436,21237454
22/11/2017,80.2489,80.316,79.4927,79.5597,20553089
24/11/2017,79.464,79.866,79.2438,79.7033,7425603
27/11/2017,79.7512,80.3925,79.7416,80.2872,18265242
28/11/2017,80.4787,81.4264,80.4308,81.2541,21925959
29/11/2017,81.0914,81.2897,79.6219,79.7799,27381109
30/11/2017,79.9426,80.9095,79.7799,80.5744,33054647
01/12/2017,80.0288,81.1871,79.665,80.6606,29532132
04/12/2017,80.8137,80.8232,77.2527,77.6164,39094880
05/12/2017,77.8653,79.1481,77.5208,78.1046,26152261
06/12/2017,78.0663,79.5884,77.9515,79.2438,26162054
07/12/2017,79.014,79.2629,78.4971,78.9662,23184547
08/12/2017,80.0575,80.9669,79.7703,80.5648,24489106
11/12/2017,80.6893,81.7232,80.5266,81.5891,22857854
12/12/2017,81.6657,82.3741,81.4455,81.9242,23924105
13/12/2017,82.0774,82.3262,81.5317,81.704,22062679
14/12/2017,81.7806,82.2055,80.919,81.0722,19305961
15/12/2017,81.6179,83.3697,81.2541,83.1399,53936687
18/12/2017,83.3984,83.7621,82.5464,82.69,22283752
19/12/2017,82.6613,82.6613,81.6274,82.1635,23524787
20/12/2017,82.5177,82.6134,81.0914,81.8667,23674931
21/12/2017,82.3741,82.422,81.7519,81.8476,17990745
22/12/2017,81.7519,81.972,81.2924,81.8572,14145841
26/12/2017,81.6657,81.8807,81.3977,81.7519,9891237
27/12/2017,81.9912,82.3071,81.5748,82.0486,14678025
28/12/2017,82.2305,82.2592,81.8955,82.0582,10594344
29/12/2017,81.972,82.3741,81.8476,81.8859,18717406
02/01/2018,82.4459,82.623,81.8476,82.2784,22483797
03/01/2018,82.3789,82.8145,82.2975,82.6613,26061439
04/01/2018,82.891,83.9153,82.8719,83.3888,21911974
05/01/2018,83.9153,84.6333,83.6952,84.4227,23407110
08/01/2018,84.4323,84.796,83.8623,84.5088,22113049
09/01/2018,84.863,84.9369,84.1068,84.4514,19484317
10/01/2018,84.1068,84.4227,83.676,84.0685,18652201
11/01/2018,84.3653,84.3653,83.5133,84.3174,17808877
12/01/2018,84.8822,85.9448,84.6716,85.7725,24271531
16/01/2018,86.2511,86.9116,84.2508,84.5759,36599736
17/01/2018,85.2747,86.4234,84.9588,86.2894,25621164
18/01/2018,85.9639,86.7968,85.8299,86.2511,24159683
19/01/2018,86.2894,86.7393,85.8299,86.1554,36875013
22/01/2018,86.1554,87.7062,85.9065,87.6966,23601555
23/01/2018,87.9742,88.3571,87.6296,87.9742,23412841
24/01/2018,88.5964,89.4388,87.6679,87.8976,33277483
25/01/2018,88.5151,89.257,88.0029,88.3858,26383238
26/01/2018,89.1421,90.0419,88.6252,90.0419,29172167
29/01/2018,91.0758,91.3726,89.7165,89.9079,31569940
30/01/2018,89.3144,89.659,88.1657,88.7783,38635053
31/01/2018,89.7452,91.3247,89.5154,90.9514,48756338
01/02/2018,90.7408,91.9661,89.5837,90.2334,47227882
02/02/2018,89.6399,89.9558,87.5913,87.8593,47867753
05/02/2018,86.6914,89.257,84.2408,84.2408,51031465
06/02/2018,83.1782,87.5674,81.6083,87.4286,67998564
07/02/2018,86.6244,87.8498,85.3895,85.782,41107592
08/02/2018,85.8778,86.0357,81.1392,81.3785,55628657
09/02/2018,82.6134,85.1311,80.2489,84.4131,63499065
12/02/2018,84.9444,85.9448,84.1733,85.3225,35720341
13/02/2018,85.1311,86.1554,84.0494,85.9926,26407702
14/02/2018,85.1209,87.5059,85.0247,87.3328,34960912
15/02/2018,87.7175,89.1697,87.1501,89.112,27823866
16/02/2018,88.91,89.9198,88.2849,88.4773,30596919
20/02/2018,87.9724,89.4967,87.5252,89.1697,30911725
21/02/2018,89.4197,89.7847,87.9868,87.9868,26922503
22/02/2018,88.5253,89.1793,87.8618,88.2176,24392753
23/02/2018,89.1985,90.468,88.8235,90.4584,26329226
26/02/2018,90.7854,91.7952,90.6411,91.7663,30199846
27/02/2018,92.0741,92.1702,90.593,90.593,25869119
28/02/2018,91.2085,92.0404,90.0448,90.1795,31167338
01/03/2018,90.3911,90.9489,88.3234,89.2947,37135561
02/03/2018,88.0733,89.5832,87.3809,89.4871,32830389
05/03/2018,88.8042,90.6603,88.7273,90.0545,23901578
06/03/2018,90.7277,90.8719,89.3822,89.7467,22175776
07/03/2018,89.5928,90.3436,88.8908,90.266,26716127
08/03/2018,90.6603,91.4586,90.1747,90.8142,25887828
09/03/2018,91.6413,92.8434,91.3624,92.8434,36937254
12/03/2018,92.805,93.4878,92.3626,93.0646,26073742
13/03/2018,93.2858,93.5166,90.3718,90.795,35387817
14/03/2018,91.4778,91.7567,89.9198,90.2564,32131981
15/03/2018,89.9487,90.9585,89.2755,90.5738,27610998
16/03/2018,91.0546,91.7278,90.3237,90.9777,49081279
19/03/2018,90.1506,90.3045,88.5831,89.3332,33344085
